Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
628,0.3351784944534302,2.142239809036255,78.68621063232422,0.026915237669487297,1.74319064047243,-91.37979984928997,-0.80345,5.1987724,16.542988,6.793338,-7.0681195,-4.7150583,-11.92793,-1.9105994,0.9487933,28.935787,-12.918596,4.5335174,1.1398396,-8.408088,9.894539,0.35064727,33.5406,2.441736,49.58648,-0.63378733,-8.371324,-6.1535854,-14.768781,-44.899117,-0.06742428,49.024963,-0.39780563,-13.353056,2.8735313
629,0.5177631378173828,2.099571466445923,78.64599609375,0.23158763649229888,1.7572814715992433,-91.30576455190038,-0.79504114,4.782409,16.544624,6.7902102,-7.146762,-4.549117,-11.585919,-2.2749355,0.12376558,28.392572,-13.201276,3.6537266,1.3209819,-8.384236,9.806728,0.510796,32.320568,1.3885747,49.771587,2.8739324,-8.04462,-5.8337708,-14.202368,-43.612946,0.6543276,48.901302,-0.17829232,-13.509991,2.7994463
630,0.6980394721031189,2.0574545860290527,78.61354064941406,0.40690463282255157,1.7630391431238017,-91.24073300018081,-0.77162504,4.4036837,16.548119,6.7888346,-7.227255,-4.3892074,-11.217232,-2.7683244,-0.9616565,27.918598,-13.686688,2.5171115,1.5482188,-8.305106,9.701307,0.74990815,31.107374,0.27044436,49.86732,6.963816,-7.6546855,-5.3345313,-13.563901,-42.370342,1.4648567,48.867123,-0.014464787,-13.660234,2.7009327
631,0.8683227300643921,2.0108180046081543,78.5887451171875,0.5603641710188692,1.759663544064598,-91.18329232468287,-0.73456657,4.05538,16.553476,6.7888966,-7.3121867,-4.238557,-10.793791,-3.289887,-2.0765057,27.403627,-14.221131,1.4636334,1.8072616,-8.181214,9.5866785,0.98937577,29.895384,-0.87706184,50.00323,11.156158,-7.256747,-4.75982,-12.883679,-41.16934,2.3584573,48.91298,0.06984101,-13.76995,2.6177201
632,1.0443366765975952,1.957873821258545,78.55572509765625,0.6995896652897373,1.7460612505173465,-91.13157023524695,-0.6837442,3.7293172,16.560856,6.7883677,-7.40318,-4.1003604,-10.2900305,-3.744803,-2.9927633,26.723223,-14.6290655,0.8223446,2.0896351,-8.024899,9.46154,1.2376553,28.677975,-2.0051572,50.232765,14.977325,-6.928227,-4.1967015,-12.170667,-40.00682,3.323311,49.02228,0.050839767,-13.805379,2.5883987
633,1.2062726020812988,1.9056243896484375,78.51773834228516,0.8334242117491123,1.7245011125681058,-91.0824840239648,-0.62103075,3.4134626,16.568672,6.7871585,-7.502075,-3.9745133,-9.68634,-4.1421437,-3.6685848,25.812107,-14.870827,0.71510404,2.3826387,-7.838131,9.311076,1.5120586,27.451887,-3.1330507,50.558952,18.54179,-6.6967063,-3.600448,-11.369004,-38.877285,4.3289514,49.15535,-0.0702368,-13.748953,2.6151772
634,1.3680073022842407,1.8472427129745483,78.48539733886719,0.9575266094354702,1.6949820568744514,-91.03747478160844,-0.54647017,3.113677,16.577644,6.7878027,-7.6086817,-3.8593473,-8.999496,-4.5270686,-4.22217,24.734077,-15.021786,0.94615114,2.745292,-7.6161156,9.162429,1.890367,26.214914,-4.2698183,50.836956,22.06631,-6.5128956,-2.9344537,-10.742392,-37.778072,5.440408,49.576813,-0.27075413,-13.616102,2.6852002
635,1.5109472274780273,1.801606297492981,78.46685791015625,1.059159295173094,1.6525515760749105,-91.00221390432,-0.45249218,2.8476677,16.59165,6.7874713,-7.719606,-3.7546184,-8.267272,-4.8646197,-4.664931,23.567057,-15.072654,1.3588499,3.0857184,-7.3621984,9.008537,2.126572,24.974977,-5.3687954,51.34887,25.104706,-6.3613825,-2.286717,-9.994753,-36.718502,6.6394005,49.941063,-0.5973181,-13.439468,2.7941892
636,1.6722043752670288,1.7404911518096924,78.44718933105469,1.1250358235470652,1.5926351994937045,-90.98263900739157,-0.33321923,2.6339898,16.61362,6.7887278,-7.8355055,-3.6611617,-7.5277243,-5.119492,-5.004925,22.390326,-15.01715,1.7962713,3.471831,-7.0798283,8.861399,2.4567301,23.720839,-6.319774,51.85123,27.351498,-6.2561812,-1.7464638,-9.295016,-35.706264,7.9842105,50.416286,-1.0486614,-13.241463,2.9554794
637,1.8148647546768188,1.673649787902832,78.43463134765625,1.147864340767765,1.5105123223704344,-90.97321484932789,-0.18217807,2.4789612,16.638126,6.7927485,-7.959287,-3.5788264,-6.76455,-5.28092,-5.208063,21.173426,-14.827022,2.2793283,3.867344,-6.7577486,8.7127,2.8441079,22.44485,-7.114617,52.41417,28.672825,-6.2396693,-1.2903366,-8.583212,-34.750874,9.506036,50.940655,-1.6814684,-13.018106,3.1548877
638,1.9545302391052246,1.6037980318069458,78.42113494873047,1.1366740575918968,1.4098540336291845,-90.97340225913713,-0.0026451403,2.370942,16.665733,6.7971387,-8.089791,-3.507455,-5.9673877,-5.377542,-5.275505,19.892183,-14.524181,2.859918,4.2823997,-6.3951154,8.552577,3.3409991,21.138842,-7.7729154,52.981,29.30551,-6.317085,-0.87768763,-7.8813243,-33.851242,11.185072,51.553196,-2.4636974,-12.760099,3.398135
639,2.0752830505371094,1.5363105535507202,78.4171371459961,1.1007410428027906,1.2979986693851542,-90.99538068023377,0.19410653,2.303869,16.70701,6.8035464,-8.222772,-3.450038,-5.1818037,-5.427366,-5.269172,18.632414,-14.175368,3.4338958,4.7180734,-6.001476,8.394762,3.8781786,19.811342,-8.303704,53.572495,29.333677,-6.44453,-0.56866634,-7.2323904,-32.994366,12.973293,52.254833,-3.319104,-12.489278,3.7144423
640,2.1777758598327637,1.4697381258010864,78.41555786132812,1.0488264510683385,1.1822427760854308,-91.05163450511535,0.3986869,2.272337,16.772512,6.809066,-8.351524,-3.409798,-4.46315,-5.44309,-5.2531395,17.49933,-13.841825,3.9042017,5.186016,-5.593583,8.242094,4.472442,18.470238,-8.684921,54.133705,28.878323,-6.577686,-0.43020377,-6.622643,-32.155052,14.788695,53.01384,-4.1897125,-12.229357,4.132934
641,2.281161308288574,1.4111135005950928,78.4100112915039,0.9795206413653911,1.0577115673903503,-91.14749594160924,0.6159582,2.2795033,16.86642,6.8157806,-8.476573,-3.3888028,-3.8224106,-5.419166,-5.2339673,16.520725,-13.5199375,4.2693563,5.70011,-5.1820264,8.10647,5.117823,17.11616,-8.870216,54.659985,27.73793,-6.7160354,-0.4945364,-6.0339713,-31.322844,16.667906,53.821465,-5.131225,-11.993076,4.6484394
642,2.373441219329834,1.35554039478302,78.40858459472656,0.8892518596036713,0.9225248938737737,-91.27575233526308,0.84948725,2.3272293,16.983236,6.823081,-8.600378,-3.3853664,-3.233274,-5.349247,-5.1804867,15.642124,-13.179379,4.578649,6.24694,-4.7622538,7.9804645,5.8190475,15.749911,-8.878696,55.1632,25.92864,-6.8758163,-0.7273284,-5.4793997,-30.496761,18.63436,54.69875,-6.1546874,-11.770602,5.2488627
643,2.443103551864624,1.3001641035079956,78.4112548828125,0.7831017770608932,0.7882040219335116,-91.42939196236298,1.0843904,2.4085505,17.118263,6.8307986,-8.721911,-3.3966405,-2.6903603,-5.241927,-5.103094,14.832837,-12.8343315,4.8159857,6.796116,-4.3281174,7.8496466,6.5522823,14.389002,-8.810625,55.658592,23.868963,-7.0315013,-1.0912137,-4.9685597,-29.659725,20.569155,55.631237,-7.145682,-11.551417,5.951323
644,2.5016403198242188,1.25704026222229,78.41560363769531,0.6652803543395193,0.6665351749072617,-91.60143669108635,1.3052093,2.516699,17.26691,6.8385453,-8.839651,-3.419847,-2.1955428,-5.1059356,-5.012034,14.078378,-12.502561,4.9641867,7.3284407,-3.8813226,7.7031503,7.291683,13.064536,-8.776526,56.161644,21.972775,-7.1626134,-1.5450343,-4.4936476,-28.787954,22.336073,56.593155,-7.994932,-11.323849,6.7720413
645,2.5507965087890625,1.2171021699905396,78.42122650146484,0.5263136078104944,0.5586837806181144,-91.81207794358048,1.5150671,2.6682603,17.44624,6.8478556,-8.958605,-3.4602146,-1.7579387,-4.9220037,-4.8952627,13.3856735,-12.179842,4.9903784,7.8771987,-3.4236264,7.545358,8.050075,11.795211,-8.783991,56.659664,20.325153,-7.292799,-2.1137955,-4.035052,-27.865225,23.906485,57.578285,-8.696017,-11.104186,7.782422
646,2.5910885334014893,1.1752718687057495,78.42755889892578,0.365758124502715,0.45853189185221627,-92.05773762776197,1.7202966,2.8610551,17.653225,6.8574433,-9.076899,-3.517516,-1.3763134,-4.691004,-4.7534795,12.764428,-11.858536,4.916224,8.449831,-2.9688876,7.3834877,8.835537,10.584538,-8.788722,57.142334,18.706528,-7.414981,-2.8099184,-3.5829225,-26.888048,25.329882,58.589638,-9.311225,-10.895424,8.94927
647,2.6208181381225586,1.142250895500183,78.4316635131836,0.20456347070318992,0.36752225041930675,-92.2951144385092,1.9089313,3.0619519,17.85176,6.867138,-9.185767,-3.5806127,-1.0275915,-4.4515653,-4.6170645,12.185017,-11.5462,4.805264,8.988803,-2.53802,7.215304,9.605631,9.447323,-8.829231,57.638275,17.063156,-7.4714007,-3.5670025,-3.1510687,-25.854925,26.595161,59.617214,-9.828059,-10.661332,10.129837
648,2.6447649002075195,1.1113234758377075,78.43424987792969,0.06673799434787246,0.2877229206722196,-92.48119211071163,2.0683384,3.2361817,18.005161,6.875909,-9.275672,-3.6381187,-0.68931925,-4.243933,-4.5154495,11.618083,-11.251207,4.7207417,9.44349,-2.1556551,7.0410376,10.318429,8.405564,-8.948969,58.174496,15.340705,-7.406935,-4.316141,-2.7445931,-24.766605,27.67688,60.641483,-10.241524,-10.362324,11.182995
649,2.649346113204956,1.0908869504928589,78.43678283691406,-0.04354719611073958,0.2187151736800349,-92.61372785399483,2.199125,3.378362,18.111744,6.8829713,-9.344719,-3.6890976,-0.3572821,-4.0719743,-4.448055,11.058079,-10.974761,4.6716156,9.813277,-1.8281024,6.869802,10.957906,7.476817,-9.256048,58.77234,13.670713,-7.1854515,-5.05197,-2.3577878,-23.607994,28.51917,61.669502,-10.482413,-9.959104,12.105616
650,2.6501362323760986,1.070015549659729,78.43583679199219,-0.1373103461760342,0.16042452177981698,-92.71259163412645,2.3045833,3.505768,18.187937,6.8902364,-9.397535,-3.738779,-0.042309206,-3.9161544,-4.4025025,10.518727,-10.712399,4.628384,10.1333275,-1.5549403,6.703568,11.546737,6.666549,-9.703971,59.412273,12.03015,-6.84347,-5.7987003,-1.987894,-22.372993,29.139748,62.699432,-10.584588,-9.475533,12.95907
651,2.64491868019104,1.0543593168258667,78.43815612792969,-0.21692700559827688,0.11553032731704185,-92.76852965126452,2.381894,3.6149406,18.224724,6.895886,-9.435525,-3.784468,0.25623062,-3.7807033,-4.3899612,9.997187,-10.463064,4.595444,10.400791,-1.3443254,6.536474,12.107775,5.9699616,-10.09326,60.04865,10.13796,-6.433918,-6.5329375,-1.6439795,-21.079472,29.632437,63.694202,-10.683897,-8.971984,13.701181
652,2.6354820728302,1.0414645671844482,78.43955993652344,-0.28302347316278903,0.08678054526095916,-92.77212242186508,2.4258497,3.7032866,18.212845,6.89996,-9.459417,-3.8234913,0.54225546,-3.670026,-4.4218025,9.484377,-10.224858,4.5768833,10.602712,-1.1982877,6.3639526,12.664367,5.372445,-10.214028,60.630623,7.712923,-6.003785,-7.2317896,-1.3351092,-19.762232,30.09578,64.611855,-10.910889,-8.511115,14.29386
653,2.6077752113342285,1.0362745523452759,78.44385528564453,-0.3330676100672581,0.08078244163022902,-92.70231775233044,2.4244454,3.7637606,18.132381,6.90352,-9.466729,-3.8522196,0.81030494,-3.592422,-4.516629,8.987369,-10.0025835,4.5802226,10.713171,-1.1173091,6.196373,13.217177,4.8496523,-9.907832,61.14794,4.048752,-5.4666076,-7.9419913,-1.0359001,-18.428082,30.492556,65.44445,-11.429641,-8.129303,14.720585
654,2.5858116149902344,1.027474284172058,78.44558715820312,-0.3642498884370653,0.09435095116946342,-92.57027737104369,2.3841312,3.799743,17.993483,6.906162,-9.458105,-3.87297,1.0722402,-3.5414252,-4.6642747,8.483834,-9.784534,4.601405,10.731755,-1.090939,6.0381355,13.745358,4.395924,-9.297984,61.63234,-0.4877114,-4.8097153,-8.626416,-0.7626886,-17.07714,30.807318,66.2082,-12.118506,-7.7881246,15.006651
655,2.564084529876709,1.0251951217651367,78.4484634399414,-0.38419088353511255,0.11587693731013501,-92.41636543475012,2.3259513,3.8172214,17.83574,6.907122,-9.439807,-3.8914568,1.2752786,-3.5129635,-4.825195,8.088585,-9.622077,4.6275997,10.692945,-1.1043534,5.8773675,14.252409,4.027238,-8.615918,62.07078,-4.572877,-4.2164707,-9.175548,-0.55445725,-15.743177,31.155142,66.86197,-12.671458,-7.4301014,15.181624
656,2.5508620738983154,1.0250200033187866,78.44551849365234,-0.3925796448568018,0.13470311003691285,-92.28123722639246,2.270081,3.8241456,17.698439,6.9068418,-9.419502,-3.9133422,1.320409,-3.5066528,-4.9570026,8.012511,-9.617461,4.6460896,10.637065,-1.1376703,5.7030373,14.753428,3.763152,-8.104167,62.439304,-6.8972545,-3.9044585,-9.535954,-0.4348598,-14.48139,31.64403,67.35067,-12.776861,-6.999985,15.274773
657,2.5262115001678467,1.0375957489013672,78.44709014892578,-0.4065924646271362,0.1466461865432706,-92.15815539760429,2.21946,3.834871,17.57268,6.9056826,-9.395952,-3.9439127,1.3521526,-3.4959695,-5.0777874,7.963371,-9.618772,4.648719,10.577043,-1.1645056,5.514902,15.276619,3.6139185,-7.7925344,62.696384,-6.830752,-4.0338902,-9.702143,-0.34310284,-13.318136,32.370914,67.5436,-12.036146,-6.405282,15.281864
658,2.5019335746765137,1.059464931488037,78.44927978515625,-0.41886238367263634,0.15763242135166888,-92.0311745613441,2.1634197,3.8426406,17.44346,6.9049654,-9.366904,-3.9790614,1.3782958,-3.4883525,-5.2015233,7.9195485,-9.617621,4.6436105,10.499322,-1.1929569,5.324107,15.811525,3.5716681,-7.5759773,62.85484,-5.1787567,-4.477319,-9.725048,-0.2545977,-12.256252,33.242638,67.46049,-10.712594,-5.703158,15.18734
659,2.4979403018951416,1.0810185670852661,78.45130920410156,-0.43000411997656107,0.16770256083442,-91.92190151344454,2.1076038,3.84863,17.333155,6.903882,-9.336322,-4.0130644,1.3908079,-3.4824872,-5.3065596,7.8851047,-9.6108675,4.6382833,10.404995,-1.2235507,5.136285,16.311455,3.622184,-7.503636,62.977352,-2.7976274,-5.022349,-9.65508,-0.23408249,-11.321574,34.067635,67.25699,-9.491828,-5.060714,15.016495
660,2.496819496154785,1.104670524597168,78.4534683227539,-0.43770805218309994,0.1767959874225389,-91.85208664075601,2.0574381,3.8541408,17.264187,6.9015694,-9.307691,-4.040224,1.3885752,-3.4766169,-5.3717,7.850569,-9.588411,4.640275,10.303467,-1.252354,4.959607,16.72511,3.7492797,-7.6355586,63.126587,-0.54970545,-5.4578614,-9.56351,-0.33830854,-10.558646,34.64573,67.072655,-9.059483,-4.6405554,14.8141365
661,2.4987380504608154,1.1338961124420166,78.45378875732422,-0.44339104768822873,0.1840451412354731,-91.84589759760499,2.0171125,3.8632197,17.261423,6.898976,-9.284158,-4.0584836,1.3594735,-3.467209,-5.3720407,7.8270583,-9.546312,4.654493,10.2029085,-1.266151,4.7965727,17.03498,3.9450185,-8.023007,63.324776,1.5238652,-5.776994,-9.4487295,-0.5743863,-10.021269,34.803497,66.85206,-9.771896,-4.4519987,14.63851
662,2.50412917137146,1.1779704093933105,78.45320892333984,-0.4507659740131491,0.18956929859930421,-91.88552144444195,1.9833716,3.8750236,17.30643,6.896717,-9.264026,-4.07096,1.3109039,-3.4542646,-5.325796,7.8092885,-9.487276,4.6760798,10.110433,-1.2578385,4.650895,17.25259,4.212778,-8.639634,63.54793,3.818497,-6.072643,-9.277549,-0.88189554,-9.733193,34.678677,66.480545,-11.207922,-4.4090433,14.462342
663,2.509695529937744,1.2308027744293213,78.45506286621094,-0.4517194226585245,0.1949040254407634,-91.93012395806234,1.9478058,3.8809674,17.357172,6.893141,-9.240876,-4.079971,1.258467,-3.4464197,-5.2744927,7.7893276,-9.424906,4.6978703,10.025082,-1.2360462,4.531843,17.380552,4.5477843,-9.42178,63.775158,6.122295,-6.286806,-9.10319,-1.2183251,-9.6766405,34.549988,66.0142,-12.884889,-4.5209303,14.205006
664,2.5183238983154297,1.2843059301376343,78.46070098876953,-0.4458553872889753,0.20152624774143563,-91.93895018207593,1.9010668,3.8721852,17.372124,6.890336,-9.21136,-4.0877786,1.210269,-3.4536738,-5.2591033,7.7762766,-9.382471,4.71268,9.937906,-1.2097449,4.4448714,17.424442,4.9387717,-10.297321,63.990242,8.225756,-6.371428,-8.982593,-1.5654736,-9.799753,34.69986,65.558205,-14.319822,-4.8035097,13.782225
665,2.5271241664886475,1.3387939929962158,78.46405792236328,-0.4288614917848633,0.214241075759541,-91.89802956486615,1.8348079,3.8426604,17.337496,6.88575,-9.170896,-4.094107,1.1660925,-3.4816315,-5.293618,7.7645664,-9.362147,4.7130466,9.822741,-1.1864822,4.3801026,17.37419,5.3821316,-11.279285,64.19962,10.059757,-6.27525,-8.92264,-2.0011048,-10.071321,35.288223,65.24842,-15.508629,-5.349237,13.11961
666,2.5293400287628174,1.3920854330062866,78.46542358398438,-0.4033956484704788,0.23076778220359945,-91.83014379911683,1.7548714,3.7982194,17.276379,6.8812737,-9.123307,-4.098039,1.1176844,-3.5251608,-5.354689,7.763033,-9.359189,4.7046156,9.67443,-1.163276,4.333219,17.235117,5.871082,-12.3763485,64.40901,11.746834,-6.041573,-8.905186,-2.5477889,-10.478127,36.159676,65.05244,-16.675253,-6.115316,12.261623
667,2.5291531085968018,1.4468902349472046,78.4644775390625,-0.37243038531247513,0.2419923376583962,-91.74975001971166,1.6770581,3.7483232,17.20243,6.87785,-9.07401,-4.1012278,1.0774893,-3.575462,-5.4284544,7.7632985,-9.363726,4.6994586,9.516546,-1.1346725,4.3131847,17.035902,6.3904467,-13.515686,64.60333,13.362279,-5.766663,-8.944023,-3.117815,-10.985129,37.117153,64.84344,-17.676924,-6.917257,11.310256
668,2.526073694229126,1.4948252439498901,78.46208953857422,-0.3427239578438716,0.23857645970651212,-91.67144006012822,1.6184343,3.701135,17.12901,6.8736906,-9.026738,-4.105133,1.0602939,-3.6237981,-5.5013704,7.7531567,-9.364028,4.709576,9.367297,-1.0976526,4.3244376,16.808807,6.9242578,-14.615485,64.77096,14.98639,-5.546914,-9.044614,-3.6305344,-11.546349,37.963737,64.51198,-18.364363,-7.579107,10.375711
669,2.5221142768859863,1.5466104745864868,78.45885467529297,-0.3103513346246323,0.21696221215566514,-91.58662939122395,1.5813622,3.6554952,17.047745,6.870866,-8.982538,-4.1109686,1.0741864,-3.6725943,-5.581975,7.7308474,-9.361846,4.7436523,9.217144,-1.0573564,4.3631387,16.55367,7.4724317,-15.659671,64.91593,16.702967,-5.394687,-9.208567,-4.095787,-12.129676,38.67815,64.0826,-18.622763,-8.082986,9.442479
670,2.509434700012207,1.5913804769515991,78.45830535888672,-0.2756994514059469,0.18243132386610825,-91.49176948924254,1.558192,3.608011,16.955359,6.867702,-8.938372,-4.117726,1.1094872,-3.7249317,-5.6734896,7.703857,-9.362762,4.793094,9.055966,-1.0205847,4.419689,16.257444,8.041184,-16.683798,65.048584,18.453262,-5.26634,-9.427216,-4.57498,-12.726328,39.35482,63.649937,-18.561184,-8.52604,8.468457
671,2.497347354888916,1.6427769660949707,78.4552230834961,-0.2406172468664751,0.13920425540334894,-91.40861619479507,1.5478551,3.563918,16.87335,6.864398,-8.895946,-4.1234756,1.1522974,-3.7736576,-5.7538447,7.676417,-9.362063,4.8443027,8.898968,-0.9854835,4.4902625,15.930895,8.625103,-17.684723,65.17035,20.098019,-5.173739,-9.685282,-5.062589,-13.329686,39.973442,63.206028,-18.354507,-8.906594,7.5272155
672,2.4845025539398193,1.6900399923324585,78.45193481445312,-0.2095669505849483,0.09153466341792335,-91.35898212149488,1.5488414,3.5292168,16.823322,6.861883,-8.857496,-4.1264143,1.1835347,-3.8119168,-5.8005624,7.6636257,-9.360418,4.883938,8.762625,-0.9463196,4.570588,15.585103,9.214143,-18.658909,65.28369,21.50095,-5.1262717,-9.965047,-5.5508714,-13.935659,40.509727,62.740623,-18.180595,-9.216508,6.689855
673,2.4698216915130615,1.7394468784332275,78.45032501220703,-0.18348975918765834,0.03751839820054057,-91.357584275741,1.5660038,3.5081005,16.818827,6.861023,-8.825652,-4.126051,1.1999612,-3.8346477,-5.800155,7.667563,-9.354323,4.9091654,8.654201,-0.89708114,4.6583796,15.215181,9.8052435,-19.634352,65.40309,22.660828,-5.1508546,-10.2993765,-6.0495925,-14.543944,40.973133,62.253326,-18.06227,-9.442094,5.954465
674,2.4564876556396484,1.7907062768936157,78.44718933105469,-0.15964806050957978,-0.02412161152102087,-91.38990923423538,1.5992514,3.4963913,16.845884,6.8592157,-8.797425,-4.123265,1.2114706,-3.8461814,-5.767166,7.6803226,-9.344377,4.926945,8.562938,-0.84057474,4.754942,14.816121,10.399614,-20.602577,65.52687,23.640596,-5.2337365,-10.680149,-6.5625014,-15.154299,41.37199,61.75597,-17.910755,-9.592348,5.2897544
675,2.4435932636260986,1.844568133354187,78.44574737548828,-0.13823448405549907,-0.08810685779746666,-91.4336596188132,1.6360016,3.4883687,16.883904,6.8593407,-8.770559,-4.118508,1.221167,-3.8532314,-5.721757,7.695384,-9.333659,4.938854,8.476281,-0.782605,4.860942,14.397777,10.991742,-21.507236,65.6353,24.395224,-5.3186646,-11.028952,-7.072659,-15.762247,41.681854,61.256317,-17.733023,-9.687831,4.721596
676,2.4327552318573,1.8998544216156006,78.44833374023438,-0.11483882159044786,-0.14916389523032075,-91.4664952152189,1.6676173,3.476447,16.912863,6.8572745,-8.740106,-4.111916,1.2284384,-3.8635309,-5.6836658,7.7144747,-9.3295965,4.946503,8.380136,-0.72813684,4.9757385,13.973232,11.572877,-22.287804,65.71015,24.884651,-5.346609,-11.26772,-7.5644946,-16.360533,41.878693,60.768757,-17.537748,-9.748534,4.2753425
677,2.4201035499572754,1.9593172073364258,78.44942474365234,-0.08954163157790042,-0.2061165532102091,-91.48657278703647,1.6900039,3.4599164,16.931505,6.8568983,-8.707022,-4.1043787,1.2306448,-3.8777196,-5.652718,7.7402706,-9.334753,4.9420366,8.263108,-0.67533606,5.097182,13.540912,12.138423,-22.952253,65.76572,24.998909,-5.2858953,-11.374591,-8.046515,-16.943663,41.951324,60.305508,-17.321012,-9.757123,3.9756958
678,2.4105639457702637,2.017326593399048,78.45124053955078,-0.0634742686866873,-0.26167405109050934,-91.50436491125728,1.7100377,3.4422448,16.949297,6.8553596,-8.671386,-4.095548,1.2295314,-3.891738,-5.620501,7.7705297,-9.345125,4.9274917,8.13235,-0.6201707,5.222966,13.09567,12.689142,-23.523836,65.81362,24.792797,-5.1691937,-11.38946,-8.527089,-17.510172,41.915806,59.87087,-17.080757,-9.709846,3.8018768
679,2.3990256786346436,2.064896583557129,78.45108795166016,-0.03649332244559854,-0.3166018403093156,-91.51639896969904,1.7273315,3.421928,16.961847,6.855,-8.635302,-4.0836782,1.231133,-3.9083416,-5.5933414,7.79643,-9.355017,4.919222,8.000997,-0.5659966,5.3524747,12.651418,13.223821,-23.959951,65.82824,24.478046,-5.034582,-11.3281355,-8.995756,-18.059351,41.796276,59.470924,-16.821762,-9.646894,3.7108052
680,2.3829538822174072,2.114820957183838,78.45193481445312,-0.006769728176973981,-0.371585327483762,-91.51905923370607,1.7437394,3.3980803,16.964554,6.854359,-8.598947,-4.0670094,1.2437818,-3.9291396,-5.577953,7.806379,-9.358056,4.9333234,7.878358,-0.51428765,5.48456,12.219584,13.74034,-24.218935,65.78784,24.2608,-4.920602,-11.207155,-9.4404955,-18.590082,41.615273,59.110638,-16.554338,-9.608451,3.659803
681,2.366413116455078,2.1625969409942627,78.45404815673828,0.02767071376353256,-0.4261687813023915,-91.51060831413977,1.7586591,3.3666294,16.956392,6.8521023,-8.5620775,-4.0418034,1.2714089,-3.9586408,-5.5768633,7.7908483,-9.34898,4.9850144,7.766814,-0.4663741,5.6175184,11.80656,14.236672,-24.268457,65.6879,24.202785,-4.825875,-11.014368,-9.865877,-19.1029,41.370365,58.804565,-16.241928,-9.608374,3.6729794
682,2.353127956390381,2.2147939205169678,78.45304870605469,0.06607681386409188,-0.4802076402648296,-91.49322787936602,1.770471,3.3297613,16.939632,6.85177,-8.52584,-4.010053,1.3084718,-3.9943225,-5.586311,7.7595468,-9.33338,5.061901,7.6583652,-0.41946468,5.751743,11.408263,14.71238,-24.134035,65.54247,24.192102,-4.73416,-10.74663,-10.27286,-19.596483,41.051754,58.546604,-15.894594,-9.623161,3.7616673
683,2.3327720165252686,2.2733819484710693,78.45427703857422,0.10401190234990308,-0.5349223260034471,-91.46930874008433,1.7828107,3.2940955,16.915392,6.850848,-8.4888735,-3.9788363,1.3507956,-4.0289807,-5.603288,7.724946,-9.317109,5.1391525,7.5488596,-0.3721606,5.887993,11.019709,15.16896,-23.861492,65.356895,24.176668,-4.6604595,-10.434915,-10.661859,-20.068668,40.6866,58.325497,-15.575385,-9.638483,3.863217
684,2.318455457687378,2.3223628997802734,78.45658111572266,0.13596864292539798,-0.5916999918263239,-91.44140822925498,1.7989312,3.266521,16.884789,6.8494315,-8.45167,-3.9551868,1.3922881,-4.055235,-5.6245685,7.7034326,-9.308502,5.191918,7.4337835,-0.32334024,6.027952,10.637052,15.608566,-23.49487,65.1347,24.105242,-4.6204467,-10.109996,-11.035224,-20.51621,40.304253,58.131252,-15.345965,-9.641046,3.9145753
685,2.303044557571411,2.364785671234131,78.45956420898438,0.15729530311427842,-0.655859929356014,-91.40836541076865,1.8243561,3.2511058,16.845642,6.8497763,-8.416793,-3.9425242,1.4376036,-4.0692043,-5.651322,7.700787,-9.311807,5.210294,7.3072443,-0.27131966,6.176793,10.264863,16.032942,-23.014711,64.87499,23.969269,-4.626372,-9.770163,-11.391029,-20.934143,39.896572,57.96597,-15.250532,-9.631368,3.9066563
686,2.2789950370788574,2.4047508239746094,78.46240234375,0.173379542425139,-0.7251219312129782,-91.36965128915034,1.8569081,3.243182,16.798286,6.849577,-8.38252,-3.9365256,1.4849684,-4.0758586,-5.6843305,7.714369,-9.325811,5.2086883,7.174118,-0.21919551,6.3311195,9.908936,16.44211,-22.40339,64.573265,23.798887,-4.668063,-9.4035,-11.735842,-21.32062,39.458515,57.842384,-15.240748,-9.615984,3.869912
687,2.2538564205169678,2.447399616241455,78.46332550048828,0.1875228088071667,-0.7890546652899445,-91.32789623885725,1.8829498,3.2376182,16.747023,6.8499193,-8.346631,-3.9328952,1.5274327,-4.079729,-5.72062,7.727784,-9.3383045,5.1984124,7.0428376,-0.16997096,6.4806027,9.552843,16.835669,-21.724112,64.23909,23.582403,-4.7278013,-9.024454,-12.063595,-21.675732,38.999985,57.746536,-15.266661,-9.589841,3.801184
